Iter: 000155 | Node: EQ000024 | Priority: 0.044369 | AFIR: ['300', '1', '12']
Iter: 000156 | Node: EQ000027 | Priority: 0.034068 | AFIR: ['300', '4', '10']
Iter: 000157 | Node: EQ000013 | Priority: 0.049243 | AFIR: ['300', '1', '5']
Iter: 000158 | Node: EQ000020 | Priority: 0.048060 | AFIR: ['300', '4', '10']
Iter: 000159 | Node: EQ000019 | Priority: 0.034338 | AFIR: ['300', '1', '7']
Iter: 000160 | Node: EQ000015 | Priority: 0.056084 | AFIR: ['300', '1', '4']
Iter: 000161 | Node: EQ000025 | Priority: 0.048060 | AFIR: ['300', '1', '5']
Iter: 000162 | Node: EQ000009 | Priority: 0.044101 | AFIR: ['300', '7', '10']
Iter: 000163 | Node: EQ000025 | Priority: 0.048060 | AFIR: ['300', '5', '12']
Iter: 000164 | Node: EQ000028 | Priority: 0.050685 | AFIR: ['300', '7', '10']
Iter: 000165 | Node: EQ000024 | Priority: 0.044369 | AFIR: ['300', '4', '10']
Iter: 000166 | Node: EQ000022 | Priority: 0.050104 | AFIR: ['300', '1', '12']
Iter: 000167 | Node: EQ000013 | Priority: 0.049243 | AFIR: ['300', '5', '10']
Iter: 000168 | Node: EQ000027 | Priority: 0.034068 | AFIR: ['300', '7', '10']
Iter: 000169 | Node: EQ000024 | Priority: 0.044369 | AFIR: ['300', '4', '12']
Iter: 000170 | Node: EQ000020 | Priority: 0.048060 | AFIR: ['300', '1', '5']
Iter: 000171 | Node: EQ000024 | Priority: 0.044369 | AFIR: ['300', '4', '7']
Iter: 000172 | Node: EQ000024 | Priority: 0.044369 | AFIR: ['300', '7', '10']
Iter: 000173 | Node: EQ000019 | Priority: 0.034338 | AFIR: ['300', '4', '10']
Iter: 000174 | Node: EQ000020 | Priority: 0.048060 | AFIR: ['300', '4', '7']
Iter: 000175 | Node: EQ000027 | Priority: 0.034068 | AFIR: ['300', '5', '12']
Iter: 000176 | Node: EQ000015 | Priority: 0.056084 | AFIR: ['300', '4', '10']
Iter: 000177 | Node: EQ000027 | Priority: 0.034068 | AFIR: ['300', '1', '12']
Iter: 000178 | Node: EQ000026 | Priority: 0.037120 | AFIR: ['300', '4', '12']
Iter: 000179 | Node: EQ000026 | Priority: 0.037120 | AFIR: ['300', '1', '4']
Iter: 000180 | Node: EQ000011 | Priority: 0.050685 | AFIR: ['300', '1', '7']
Iter: 000181 | Node: EQ000029 | Priority: 0.639865 | AFIR: ['300', '4', '7']
Iter: 000182 | Node: EQ000029 | Priority: 0.639865 | AFIR: ['300', '4', '10']
Iter: 000183 | Node: EQ000029 | Priority: 0.639865 | AFIR: ['300', '5', '12']
Iter: 000184 | Node: EQ000029 | Priority: 0.639865 | AFIR: ['300', '1', '4']
Iter: 000185 | Node: EQ000029 | Priority: 0.639865 | AFIR: ['300', '7', '10']
Iter: 000186 | Node: EQ000030 | Priority: 0.848846 | AFIR: ['300', '1', '12']
Iter: 000187 | Node: EQ000030 | Priority: 0.848846 | AFIR: ['300', '1', '5']
Iter: 000188 | Node: EQ000030 | Priority: 0.848846 | AFIR: ['300', '7', '10']
Iter: 000189 | Node: EQ000030 | Priority: 0.848846 | AFIR: ['300', '1', '7']
Iter: 000190 | Node: EQ000030 | Priority: 0.848846 | AFIR: ['300', '4', '12']
Iter: 000191 | Node: EQ000002 | Priority: 0.053400 | AFIR: ['300', '1', '4']
Iter: 000192 | Node: EQ000002 | Priority: 0.053400 | AFIR: ['300', '5', '12']
